"time","h_wspd_1","h_wspd_2","h_wspd_3","h_wspd_4","h_wspd_5","h_wspd_6","h_wdir_1","h_wdir_2","h_wdir_3","h_wdir_4","h_wdir_5","h_wdir_6","file_date","avg_pressure","avg_temp","avg_humidity","avg_dew_point"
113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.03,13.7,74.8,9.4
114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.03,13.7,75.5,9.5
115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.05,13.7,75.6,9.5
116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.03,13.8,74.3,9.3
117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.04,13.9,75.2,9.5
118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.07,13.8,76.8,9.8
119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.99,13.8,76.3,9.7
120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.88,13.8,75.6,9.6
121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.87,13.7,73.6,9
122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.84,13.7,75.7,9.4
123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.88,13.6,77.7,9.8
124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.88,13.5,77.8,9.7
125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.88,13.5,79.4,10
126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.73,13.4,80.5,10.1
127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.6,13.3,79.8,9.9
128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.49,13.4,77.9,9.6
129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.31,13.3,79.8,9.9
130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.2,13.3,79.4,9.8
131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.17,13.3,79.2,9.7
132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.99,13.2,78.6,9.6
133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.93,13.2,78.9,9.6
134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.78,13.1,78,9.4
135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.64,13.1,80.4,9.8
136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.51,13,82.8,10.2
137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.38,13,81.8,10
138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.2,13,81.5,9.9
139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.24,13,83.7,10.3
140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.39,12.9,84.6,10.4
141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.48,12.9,83.8,10.2
142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.62,12.9,86.3,10.7
143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.78,12.7,88.6,10.9
144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.78,12.7,88.6,10.9
1,2.73905439295133,2.84250751948743,2.88882117631535,2.82667244951482,2.67112441501822,2.21522048547743,-13.5884033803007,-16.7252199292565,-23.7366787963571,-20.6093773273081,-9.56536691346128,2.81761576019779,"2016-05-12",1020.875,12.6,88,10.7
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.95,12.6,86.7,10.5
3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.03,12.7,86.5,10.5
4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021,12.7,86.5,10.5
5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.99,12.7,88.5,10.8
6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.03,12.6,90,11
7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.14,12.6,90.6,11.1
8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.17,12.6,90.7,11.1
9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.04,12.6,91,11.1
10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.03,12.5,91.7,11.2
11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.06,12.5,92,11.3
12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.18,12.6,92.4,11.4
13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.19,12.6,92.9,11.5
14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.2,12.6,93.4,11.6
15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.2,12.7,93.8,11.7
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.19,12.7,94.1,11.7
17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.21,12.7,94.4,11.8
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.21,12.7,94.6,11.9
19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.06,12.7,94.8,11.9
20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.99,12.8,94.9,12
21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.99,12.8,95,12.1
22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.93,12.9,95.1,12.2
23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.79,13.1,95.1,12.3
24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.65,13.2,94.8,12.4
25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.64,13.2,94.7,12.3
26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.77,13,94.8,12.2
27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.79,12.8,95.2,12
28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.76,12.6,95.5,11.9
29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.64,12.6,95.8,12
30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.86,12.6,96,12
31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.9,12.6,96.2,12
32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.99,12.6,96.3,12
33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.03,12.5,96.3,11.9
34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.97,12.4,96.4,11.9
35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.81,12.5,96.5,11.9
36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.62,12.4,96.5,11.9
37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.54,12.5,96.5,11.9
38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.39,12.5,96.5,11.9
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.33,12.4,96.7,11.9
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.27,12.4,96.8,11.9
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.15,12.5,96.9,12
42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.1,12.5,97,12
43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.11,12.5,97.1,12.1
44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.16,12.5,97.2,12.1
45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.18,12.6,97.2,12.1
46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.16,12.6,97.2,12.2
47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.09,12.6,97.1,12.1
48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.07,12.6,97.2,12.1
49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.18,12.5,97.1,12.1
50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.24,12.5,97.1,12
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.32,12.5,97.1,12.1
52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.32,12.5,97,12
53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.38,12.4,97,11.9
54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.52,12.4,97,11.9
55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.75,12.4,96.8,11.9
56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.79,12.4,96.7,11.9
57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.83,12.5,96.6,12
58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.94,12.5,96.5,11.9
59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.95,12.5,96.4,12
60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.96,12.5,96.3,11.9
61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.16,12.5,96.3,11.9
62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.2,12.5,96.2,11.9
63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.03,12.6,96.2,12
64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.99,12.6,96.1,12
65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.95,12.6,96.1,12
66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.91,12.7,96,12.1
67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.89,12.8,95.9,12.2
68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.95,12.8,96,12.2
69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.07,12.7,96,12.1
70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.21,12.7,96.1,12.1
71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.2,12.7,96.1,12.1
72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.14,12.8,96.1,12.2
73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.12,12.9,95.9,12.2
74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.03,13.3,95,12.5
75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.01,14,93.9,13
76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.02,13.9,93.4,12.9
77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.16,13.9,93,12.8
78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.1,14.1,92.5,12.9
79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021,14.1,92.4,12.9
80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.04,14.1,92.1,12.9
81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.01,14.4,91.4,13
82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.05,14.5,91.5,13.1
83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.16,14.6,91.4,13.2
84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.06,14.7,91,13.3
85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.17,14.9,90.8,13.4
86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.04,14.8,90.9,13.4
87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.14,14.9,90.9,13.5
88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.18,15.2,90.1,13.6
89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.11,15.1,89.1,13.3
90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.83,14.9,88.3,13
91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.86,14.8,88.4,12.9
92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.81,14.7,88.7,12.8
93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.96,14.6,89,12.8
94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.92,14.5,88.9,12.7
95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.02,14.5,89.4,12.7
96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.99,14.6,89,12.8
97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.03,14.8,88.5,12.9
98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.98,14.8,88.2,12.9
99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.84,14.8,89.1,13
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.61,14.7,90.2,13.1
101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.43,14.7,90.9,13.2
102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.39,14.8,90.6,13.2
103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.39,14.9,90.2,13.3
104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.21,15,90.1,13.4
105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.19,15.1,90.3,13.5
106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.12,15.1,89.8,13.5
107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1019.99,15.2,90.4,13.6
108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1019.99,15.2,90.8,13.7
109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.05,15.2,90.5,13.6
110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.01,15.2,90,13.6
111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1019.98,15.2,90.2,13.6
112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1019.82,15.2,89.4,13.5
113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1019.67,15.3,89.3,13.5
114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1019.5,15.3,89.7,13.6
115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1019.23,15.4,89.5,13.6
116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1019.03,15.5,89.3,13.7
117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.77,15.5,89.8,13.9
118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.63,15.7,89.8,14
119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.52,15.8,89.7,14.2
120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.51,16,89.8,14.3
121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.51,16.1,89.9,14.4
122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.6,16.2,89.8,14.5
123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.68,16.4,89.7,14.7
124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.73,16.5,89.1,14.7
125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.67,16.4,89.3,14.7
126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.59,16.3,89.8,14.6
127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.51,16.2,90.3,14.6
128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.54,16.1,90.9,14.6
129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.45,16.1,90.5,14.5
130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.28,16.1,90.4,14.5
131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.05,16,90.9,14.6
132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.97,15.9,91,14.5
133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.91,15.9,90.9,14.4
134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.81,15.9,90.9,14.4
135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.81,15.8,90.7,14.3
136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.7,15.8,90.4,14.2
137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.66,15.7,91.2,14.2
138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.76,15.6,91.9,14.3
139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.75,15.5,92.5,14.3
140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.8,15.3,93.3,14.3
141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.67,15.2,93.4,14.1
142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.81,15.1,93,13.9
143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.81,14.9,92.9,13.8
144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.81,14.9,92.9,13.8
1,6.05956134408298,6.28334143329826,6.5265283625297,6.61529687553092,6.66764525646965,6.55342476619683,-102.239411440514,-109.814749425694,-124.190437516239,-128.502288746481,-127.121803248812,-122.787071744292,"2016-05-13",1017.65,14.75,93.15,13.65
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.59,14.6,93.1,13.5
3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.62,14.5,92.4,13.3
4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.46,14.5,92.8,13.4
5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.58,14.5,92.7,13.3
6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.72,14.4,92.7,13.3
7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.85,14.4,92.9,13.2
8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.96,14.3,93.3,13.2
9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.09,14.2,93.4,13.2
10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.13,14.2,93.5,13.1
11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.23,14.1,93.2,13
12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.21,14.1,91.7,12.7
13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.19,14.1,89.4,12.4
14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.04,14.2,87.7,12.2
15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.98,14.1,87.6,12.1
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.78,14.1,87.4,12
17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.55,14.1,86.5,11.9
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.35,14.1,85.3,11.6
19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.14,14.1,82.9,11.3
20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.05,14.1,81.5,11
21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.02,14.1,80.5,10.8
22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.13,14.1,80.3,10.8
23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.23,14.1,79.9,10.7
24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.2,14.1,80.5,10.8
25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.19,14.1,80.7,10.8
26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.16,14,83.2,11.2
27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.04,14,84,11.3
28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016.87,14,85.1,11.5
29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016.66,13.9,84.7,11.4
30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016.7,13.9,85.1,11.4
31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016.6,13.8,84.8,11.3
32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016.31,13.8,85,11.3
33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016.25,13.8,84.6,11.3
34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016.09,13.8,85.6,11.4
35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1015.94,13.7,86.9,11.5
36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1015.78,13.6,87.6,11.6
37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1015.45,13.6,88.5,11.7
38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1015.28,13.6,87.9,11.6
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1015.22,13.6,88.1,11.7
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1015.13,13.6,89.2,11.8
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1015.01,13.5,88.8,11.7
42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.9,13.6,88.3,11.7
43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.86,13.5,88.8,11.7
44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.69,13.5,88.7,11.7
45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.56,13.5,88.3,11.6
46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.41,13.5,88.6,11.6
47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.39,13.5,88.8,11.7
48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.44,13.5,89,11.7
49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.41,13.5,87.7,11.5
50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.2,13.6,86.8,11.4
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.27,13.7,86,11.4
52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.28,13.7,86.2,11.4
53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.34,13.6,86.9,11.5
54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.3,13.6,87,11.5
55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.14,13.7,86.4,11.5
56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.8,13.7,86.6,11.5
57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.85,13.6,87.5,11.6
58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.8,13.5,89.2,11.8
59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.76,13.4,90.3,11.9
60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.9,13.4,89.5,11.7
61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.86,13.5,88.6,11.6
62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.78,13.5,88.2,11.6
